Назва,LATITUDE,LONGITUDE,Дата,place_name,place_type,координати,civilian objects,посилання,Область,"артилерія, міномети, танки",авіа,ракетний,кількість ракет,дрони-камікадзе ,type of projectile,adress,type of projectile
Чугуїв,49.839209,36.645165,01/02/2023,авіабаза,,точні,,https://www.pravda.com.ua/news/2022/02/24/7325306/,Харківська,1,,,,,,,
Чугуїв,49.816,36.7291,01/02/2023,склад боєприпасів у Малинівці,,точні,,https://www.pravda.com.ua/news/2022/02/24/7325306/,Харківська,1,,,,,,,
Миколаїв,46.94852,32.07147,01/02/2023,,,точні,,,Миколаївська,,,,,,,,
Миколаїв,47.011,32.132,01/02/2023,,,точні,,,Миколаївська,,,,,,,,
Запоріжжя,47.8668322,35.31457158,01/02/2023,аеропорт,,точні,,,Запорізька,,,1,,,,,
Запоріжжя,47.88072,35.18953,01/02/2023,,,точні,,,Запорізька,,,1,,,,,
Нікополь,47.62945,34.32496,01/02/2023,,,точні,,,Дніпропетровська,,,,,,,,
Кривий Ріг,47.93185992,33.31484118,01/02/2023,склади 17 танкової бригади,,точні,,,Дніпропетровська,,,1,,,,,
Дніпро,48.36720478,35.09804849,01/02/2023,аеропорт,,точні,,,Дніпропетровська,,,1,,,,,
Очаків,46.63293131,31.58220297,01/02/2023,порт,,точні,,,Миколаївська,,,1,,,,,
Бердянськ,46.93847,36.8144,01/02/2023,,,точні,,,Запорізька,,,,,,,,
Київ,50.40532683,30.64508314,01/02/2023,,,точні,,,Київська,,,1,,,,,
Київ,50.43085448,30.03766493,01/02/2023,пологовий будинок,,точні,1,https://www.pravda.com.ua/news/2022/03/1/7327023/,Київська,,,1,,,,,
Київ,50.42253716,30.46535119,01/02/2023,житловий будинок,,точні,1,,Київська,,,1,,,,,
Калинівка,50.223818,30.233285,01/02/2023,житловий будинок,,точні,1,,Київська,,,,,,,,
Біла Церква,49.79619989,30.11172662,01/02/2023,гуртожиток,,точні,1,,Київська,,,1,,,,,
Маріуполь,47.07707571,37.45995229,01/02/2023,аеропорт,,точні,,,Донецька,,,1,,,,,
Харків,49.97642077,36.16543972,01/02/2023,інститут танкових військ,,точні,,https://www.pravda.com.ua/news/2022/03/1/7327275/,Харківська,,1,,,,,,
Мелітополь,46.881265,35.30327,01/02/2023,військовий аеродром,,точні,,,Запорізька,,,1,,,,,
Василівка,47.4448026,35.280219,01/02/2023,Василівська центральна міська лікарня,,точні,1,,Запорізька,1,,,,,,,
Мелітополь,46.816882,35.349789,01/02/2023,"житловий район ""Новий Мелітополь""",,точні,1,,Запорізька,1,,,,,,,
Маріуполь,47.11152696,37.55280171,01/02/2023,"житлові будинки, школа 15",,точні,1,https://www.pravda.com.ua/news/2022/03/1/7327158/,Донецька,1,,,,,,,
Київ,50.47123758,30.45294377,01/02/2023,телевежа,,точні,1,https://www.pravda.com.ua/news/2022/03/1/7327198/,Київська,,,1,,,,,
Маріуполь,47.113237,37.605811,01/02/2023,"КП ""Комунальник""",,точні,1,,Донецька,1,,,,,,,
Маріуполь,47.10623846,37.63252249,01/02/2023,"житловий ""Лівобережний"" район",,точні,1,,Донецька,1,,,,,,,
Чернігів,51.51988013,31.23351901,01/02/2023,"житловий район ""Масани""",,точні,1,,Чернігівська,1,,,,,,,
Чернігів,51.54255769,31.26180628,01/02/2023,проспект миру,,точні,1,,Чернігівська,1,,,,,,,
Бородянка,50.64416172,29.92618811,01/02/2023,Бородянський центр первинної медико-санітарної допомоги,,точні,1,https://www.pravda.com.ua/news/2022/03/4/7328207/,Сумська,,1,,,,,,
Охтирка,50.28276131,34.8690175,01/02/2023,військова частина,,неточні,,https://www.pravda.com.ua/news/2022/03/1/7326990/,Київська,,,1,,,,,
Харків,49.999495,36.237552,01/03/2022,ГУНП в Харківській області,,точні,1,,Харківська,,,,,,,,
Харків,50.00051,36.23494,01/03/2022,Національний університет імені Каразіна,,точні,1,,Харківська,,,,,,,,
Маріуполь,47.15157224,37.60803248,01/03/2022,пологовий будинок,,точні,1,,Донецька,1,,,,,,,
Маріуполь,47.11682005,37.53835526,01/03/2022,Кіровський житловий масив,,точні,1,,Донецька,1,,,,,,,
Ірпінь,50.52528202,30.24257129,01/03/2022,житловий будинок,,точні,1,,Київська,1,,,,,,,
Лисичанськ,48.9527139,38.3586118,01/03/2022,Лисичанський пивний завод,,точні,1,,Луганська,1,,,,,,,
Харків,49.96707849,36.22165437,01/03/2022,Завод Шевченко,,точні,1,https://www.pravda.com.ua/news/2022/03/3/7327963/,Харківська,1,,,,,,,
Харків,49.98989748,36.23041377,01/03/2022,Успенський собор,,точні,1,https://www.pravda.com.ua/news/2022/03/3/7327637/,Харківська,1,,,,,,,
Херсон,46.6775763,32.61318376,01/03/2022,Таврійський мікрорайон,,точні,1,,Херсонська,1,,,,,,,
Херсон,46.67850747,32.61324173,01/03/2022,вул. Академіка Тарле,,точні,1,,Херсонська,1,,,,,,,
Херсон,46.66069404,32.65554638,01/03/2022,вулиця Перекопська,,точні,1,,Херсонська,1,,,,,,,
Херсон,46.67326,32.64291,01/03/2022,"ТРЦ ""Фабрика""",,точні,1,,Херсонська,1,,,,,,,
Кропивницький,48.53691805,32.28127769,01/03/2022,військовий аеродром Канатове,,точні,,,Кіровоградська,,,1,,,,,
Костянтинівка,48.52206385,37.67906337,01/03/2022,мечеть,,точні,1,,Донецька,1,,,,,,,
Сєверодонецьк,48.94654778,38.50703343,01/03/2022,житловий будинок,,точні,1,,Луганська,1,,,,,,,
Сєверодонецьк,48.94602878,38.49518846,01/03/2022,житловий будинок,,точні,1,,Луганська,,,,,,,,
Харків,50.01213028,36.30893993,01/03/2022,житловий будинок,,точні,1,https://www.pravda.com.ua/news/2022/03/3/7327878/,Харківська,,1,,,,,,
Харків,50.02676537,36.36181391,01/03/2022,житловий будинок,,точні,1,https://www.pravda.com.ua/news/2022/03/3/7327878/,Харківська,,1,,,,,,
Харків,50.02608301,36.3620714,01/03/2022,житловий будинок,,точні,1,https://suspilne.media/213479-bombarduvanna-harkova-3-berezna-novi-rujnuvanna-ta-zagibli/,Харківська,,1,,,,,,
Харків,50.01957666,36.35391342,01/03/2022,житловий будинок,,точні,1,https://suspilne.media/213479-bombarduvanna-harkova-3-berezna-novi-rujnuvanna-ta-zagibli/,Харківська,,1,,,,,,
Харків,50.009557,36.349977,01/03/2022,"супермаркет, аптека",,точні,1,https://suspilne.media/213479-bombarduvanna-harkova-3-berezna-novi-rujnuvanna-ta-zagibli/,Харківська,,1,,,,,,
Харків,50.0262968,36.36413614,01/03/2022,житловий будинок,,точні,1,https://www.google.com/amp/s/fakty.com.ua/ru/proisshestvija/20220228-okupanty-obstrilyaly-harkiv-yaki-budynky-postrazhdaly/amp/,Харківська,1,,,,,,,
Харків,50.01411659,36.32573625,01/03/2022,житлова вулиця,,точні,1,https://korrespondent.net/ukraine/4453646-na-kharkovschyne-yz-za-obstrelov-pohybly-34-cheloveka,Харківська,1,,,,,,,
Харків,50.03481116,36.3452828,01/03/2022,житловий будинок,,точні,1,https://korrespondent.net/ukraine/4453646-na-kharkovschyne-yz-za-obstrelov-pohybly-34-cheloveka,Харківська,1,,,,,,,
Харків,50.0046143,36.23794454,01/04/2022,житловий будинок,,точні,1,https://korrespondent.net/ukraine/4453646-na-kharkovschyne-yz-za-obstrelov-pohybly-34-cheloveka,Харківська,1,,,,,,,
Новий Коротич,49.96896162,36.00972991,01/04/2022,аеродром,,точні,,https://www.pravda.com.ua/news/2022/03/3/7327878/,Харківська,,1,,,,,,
Яковловка Харківського району,49.82984811,36.13969449,01/04/2022,,,точні,,https://korrespondent.net/ukraine/4453646-na-kharkovschyne-yz-za-obstrelov-pohybly-34-cheloveka,Харківська,1,,,,,,,
Ізюм,49.19031704,37.278043,01/04/2022,житловий будинок,,точні,1,https://korrespondent.net/ukraine/4453646-na-kharkovschyne-yz-za-obstrelov-pohybly-34-cheloveka,Харківська,1,,,,,,,
Ізюм,49.22323594,37.30658894,01/04/2022,,,точні,,https://korrespondent.net/ukraine/4453646-na-kharkovschyne-yz-za-obstrelov-pohybly-34-cheloveka,Харківська,1,,,,,,,
Ізюм,49.23135997,37.26571391,01/04/2022,житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/03/3/7327763/,Харківська,,1,,,,,,
Харків,49.93989589,36.28344926,01/04/2022,,,точні,,https://korrespondent.net/ukraine/4453646-na-kharkovschyne-yz-za-obstrelov-pohybly-34-cheloveka,Харківська,1,,,,,,,
Біленьке,46.0587788,30.36149626,01/04/2022,кооринати приблизні,,точні,1,https://www.pravda.com.ua/news/2022/03/3/7327952/,Одеська,,,1,,,,,
Волноваха,47.60033447,37.48402762,01/04/2022,,,неточні,1,,Донецька,1,,,,,,,
Волноваха,47.60033447,37.48402762,01/04/2022,кооринати приблизні,,точні,1,,Донецька,1,,,,,,,
Волноваха,47.60033447,37.48402762,01/04/2022,кооринати приблизні,,неточні,1,,Донецька,1,,,,,,,
Волноваха,47.60033447,37.48402762,01/04/2022,кооринати приблизні,,точні,1,,Донецька,1,,,,,,,
Волноваха,47.60033447,37.48402762,01/04/2022,кооринати приблизні,,точні,1,,Донецька,1,,,,,,,
Чернігів,51.49741883,31.24663015,01/04/2022,"школи, житлові будинки",,точні,1,,Чернігівська,,,1,,,,,
Енергодар,47.483625,34.574018,01/04/2022,житловий будинок,,точні,1,https://www.pravda.com.ua/news/2022/03/3/7327856/,Запорізька,1,,,,,,,
Енергодар,47.5049326,34.5883688,01/04/2022,"НАВЧАЛЬНО ТРЕНУВАЛЬНИЙ ЦЕНТР ПІДГОТОВКИ РЕМОНТНОГО ПЕРСОНАЛУ ""ВП ЗАЕС""",,точні,1,https://www.pravda.com.ua/news/2022/03/3/7327856/,Запорізька,1,,,,,,,
Енергодар,47.51181973,34.58526012,01/04/2022,Запорізька АЕС,,точні,1,https://www.pravda.com.ua/news/2022/03/3/7327856/,Запорізька,1,,,,,,,
Енергодар,47.48600754,34.65849194,01/04/2022,житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/03/3/7327856/,Запорізька,1,,,,,,,
Енергодар,47.49683725,34.65337198,01/04/2022,школа №2,,точні,1,https://www.pravda.com.ua/news/2022/03/3/7327856/,Запорізька,1,,,,,,,
Чайки,50.44031323,30.29532785,01/04/2022,склад монтажної піни,,точні,1,https://www.pravda.com.ua/news/2022/03/3/7327894/,Київська,1,,,,,,,
Харків,50.03155637,36.34512456,01/04/2022,житловий будинок,,точні,1,,Харківська,,1,,,,,,
Харків,50.03057083,36.35861071,01/04/2022,житловий будинок,,точні,1,,Харківська,,1,,,,,,
Охтирка,50.31671503,34.8788182,01/04/2022,ТЕЦ,,точні,1,https://www.pravda.com.ua/news/2022/03/3/7327841/,Сумська,,1,,,,,,
Яковлівка,49.82902624,36.13653395,01/04/2022,житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/03/3/7327758/,Харківська,,1,,,,,,
Хорошеве,49.85383197,36.21948575,01/04/2022,житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/03/3/7327713/,Харківська,1,,,,,,,
Чернігів,51.48349012,31.24604486,01/04/2022,Гп Комбинат Астра,,точні,1,https://www.pravda.com.ua/news/2022/03/3/7327698/,Чернігівська,1,,,,,,,
Суми,50.88057451,34.78913793,01/04/2022,Державний ліцей-інтернат з посиленою військово-фізичною підготовкою «Кадетський корпус» імені І.Г.Харитоненка Державної прикордонної служби України,,точні,1,https://www.pravda.com.ua/news/2022/03/3/7327655/,Сумська,,,1,,,,,
Ізюм,49.1863558,37.27472012,01/04/2022,ІЗЮМСЬКИЙ МІСЬКИЙ ВІДДІЛ ГОЛОВНОГО УПРАВЛІННЯ МІНІСТЕРСТВА ВНУТРІШНІХ СПРАВ УКРАЇНИ В ХАРКІВСЬКІЙ ОБЛАСТІ,,точні,1,https://www.pravda.com.ua/news/2022/03/3/7327625/,Харківська,,1,,,,,,
Київ,50.43790785,30.49270083,01/04/2022,вокзал,,точні,1,https://www.pravda.com.ua/news/2022/03/3/7327606/,Київська,,,1,,,,,
Харків,50.02552302,36.25691087,01/04/2022,житловий будинок,,точні,1,,Харківська,,1,,,,,,
Харків,50.00510194,36.23069831,01/04/2022,,,точні,1,,Харківська,,,,,,,,
Житомир,50.25190397,28.66376054,01/05/2022,ліцей,,точні,1,https://www.zhitomir.info/news_206379.html,Житомирська,,1,,,,,,
Ірпінь,50.54206993,30.26468571,01/05/2022,житловий будинок,,точні,1,https://www.pravda.com.ua/news/2022/03/3/7327818/,Київська,1,,,,,,,
Ірпінь,50.5278529,30.23442053,01/05/2022,школа,,точні,1,,Київська,1,,,,,,,
Ірпінь,50.52831028,30.24252325,01/05/2022,житловий будинок,,точні,1,,Київська,1,,,,,,,
Ірпінь,50.52661676,30.22959699,01/05/2022,житловий будинок,,точні,1,,Київська,1,,,,,,,
Гостомель,50.57347927,30.26704822,01/05/2022,житловий будинок,,точні,1,https://www.pravda.com.ua/news/2022/03/4/7328304/,Київська,1,,,,,,,
Харків,50.03879843,36.35003748,01/05/2022,школа,,точні,1,,Харківська,,1,,,,,,
Харків,50.0362597,36.36861149,01/05/2022,житловий будинок,,точні,1,,Харківська,1,,,,,,,
Харків,50.02186304,36.3523103,01/05/2022,житловий будинок,,точні,1,,Харківська,1,,,,,,,
Київ,50.45840569,30.42397447,01/05/2022,житловий будинок,,точні,1,,Київська,,,1,,,,,
Київ,50.441664,30.284931,01/05/2022,житловий будинок,,точні,1,,Київська,,,1,,,,,
Київ,50.40553197,30.64412827,01/05/2022,житловий будинок,,точні,1,,Київська,,,1,,,,,
Київ,50.45203427,30.49179544,01/05/2022,центр військового управління,,точні,,,Київська,,,1,,,,,
Ірпінь,50.49103666,30.25904345,01/05/2022,міст,,точні,,,Київська,,,1,,,,,
Київ,50.50842422,30.42056067,01/05/2022,стоянка,,неточні,1,,Київська,,,1,,,,,
Мархалівка,50.27520066,30.36958744,01/05/2022,житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/03/4/7328210/,Київська,1,,,,,,,
Рубіжне,49.019089,38.388812,01/05/2022,житлові будинки,,точні,1,,Луганська,1,,,,,,вул.Добролюбова 31,
Чугуїв,49.81959678,36.6727363,01/05/2022,вокзал,,точні,1,,Харківська,1,,,,,,,
Чугуїв,49.83659512,36.64433751,01/05/2022,аеропорт,,точні,,https://www.pravda.com.ua/news/2022/02/24/7325306/,Харківська,,,1,,,,,
Чугуїв,49.831848,36.651377,01/05/2022,Аеродром,,неточні,1,,Харківська,1,,,,,,,
Желанне,48.20785502,37.4479414,01/05/2022,житловий будинок,,точні,1,https://pokrovsk-police.dn.ua/news/view/12618,Донецька,1,,,,,,,
Харків,50.02707653,36.36137435,01/05/2022,житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/03/4/7328307/,Харківська,1,,,,,,північна Салтівка,
Покровськ,48.28308647,37.18222581,01/05/2022,житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/03/4/7328291/,Донецька,1,,,,,касетні бомби,?№118,касетні бомби
Лисичанськ,48.856846,38.477881,01/05/2022,житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/03/4/7328256/,Луганська,1,,,,,,,
Лисичанськ,48.9463246,38.39757048,01/05/2022,житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/03/4/7328256/,Луганська,1,,,,,,,
ЧАЕС,51.3890364,30.09974415,01/05/2022,атомна електростанція,,точні,1,https://www.radiosvoboda.org/a/viyna-ukrayini-ahresiya-rosiyi-operatyvno/31723511.html,Київська,,1,,,,,,
Мангуш,47.05655786,37.30945547,01/06/2022,"податкаова, будинок культури",,точні,1,https://www.pravda.com.ua/news/2022/03/4/7328184/,Донецька,1,,,,,,,
Маріуполь,47.09811971,37.50159046,01/06/2022,житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/03/4/7328173/,Донецька,1,,,,,,,
Маріуполь,47.11039511,37.64116078,01/06/2022,весь район,,точні,1,https://www.pravda.com.ua/news/2022/03/4/7328173/,Донецька,1,,,,,,кількаденний обстріли,
Сєвєродонецьк,48.97797583,38.47792147,01/06/2022,газогін,,точні,1,https://www.epravda.com.ua/news/2022/03/4/683243/,Луганська,1,,,,,,,
Енергодар,47.50891528,34.58496961,01/06/2022,ЗАЕС,,точні,1,https://www.pravda.com.ua/news/2022/03/4/7328044/,Запорізька,1,,,,,,пожежа,
Гороховатка,49.3428176,37.5293003,01/06/2022,школа,,точні,1,https://www.pravda.com.ua/news/2022/03/4/7328004/,Харківська,,1,,,,,,
Мила,50.44233435,30.16668144,01/06/2022,житловий будинок,,точні,,,Київська,,,1,,,,"вул. Комарова, 42",
с. Мила,50.44172078,30.16394779,01/06/2022,магазин,,точні,1,,Київська,,,,,,,"вулиця Комарова, 44 в",
Мила,50.444406,30.154694,01/06/2022,житловий будинок,,точні,1,,Київська,1,,,,,,,
Харків,50.02368159,36.21838357,01/06/2022,житловий масив,,точні,1,,Харківська,1,,,,,,"провулок Отакара Яроша, 14",
Харків,50.04094114,36.35898438,01/06/2022,житловий масив,,точні,1,,Харківська,1,,,,,,знищено район Північної Салтівки,
Харків,50.03642077,36.35630218,01/06/2022,житловий масив,,точні,1,,Харківська,1,,,,,,знищено район Північної Салтівки,
Харків,49.99608026,36.34107774,01/06/2022,ринок,,точні,1,,Харківська,1,,,,,,"проспект Тракторобудівників, 104, (Новосалтівський ринок)",
Харків,50.03379392,36.36658603,01/06/2022,житловий будинок,,точні,1,,Харківська,1,,,,,,,
Радісний сад,46.89823822,31.98567527,01/06/2022,три житлових будинки зруйновано,,неточні,1,,Миколаївська,,,,,,,с.Радісний сад,
Ірпінь,50.52676352,30.22815182,01/06/2022,житловий будинок,,точні,1,,Київська,1,,,,,,"житловий комплекс ""Лемонграс""",
Великодолинське,46.32875668,30.54020841,01/06/2022,,,точні,1,,Одеська,,,1,,,,,
Лисичанськ,48.85675533,38.48337741,01/06/2022,"дитячий садок ""Іскорка""",,точні,1,,Луганська,1,,,,,,"дитячий садок ""Іскорка""",
Коростень,50.95416303,28.63196614,01/06/2022,приватний сектор,,неточні,1,https://www.pravda.com.ua/news/2022/03/6/7328702/,Житомирська,,1,,,,,,
Овруч,51.32554427,28.80181427,01/06/2022,приватний сектор,,неточні,1,https://www.pravda.com.ua/news/2022/03/6/7328702/,Житомирська,,1,,,,,,
Харків,50.00424346,36.23798293,01/06/2022,бізнес-центр Parallel 50,,точні,1,,Харківська,,,,,,,бізнес-центр Parallel 50,
Харків,50.01047893,36.28596115,01/06/2022,школа №134,,точні,1,,Харківська,1,,,,,,школа №134,
Харків,50.00359373,36.23599633,01/06/2022,"ГОСУДАРСТВЕННЫЙ ИНСТИТУТ ПО ПРОЕКТИРОВАНИЮ ПРЕДПРИЯТИЙ КОКСОХИМИЧЕСКОЙ ПРОМЫШЛЕННОСТИ ""ГИПРОКОКС""",,точні,1,,Київська,,,,,,,"ГОСУДАРСТВЕННЫЙ ИНСТИТУТ ПО ПРОЕКТИРОВАНИЮ ПРЕДПРИЯТИЙ КОКСОХИМИЧЕСКОЙ ПРОМЫШЛЕННОСТИ ""ГИПРОКОКС""",
Бородянка,50.64198979,29.92610191,01/06/2022,житловий будинок,,неточні,1,,Чернігівська,1,,,,,,,
Чернігів,51.484,31.23714,01/06/2022,сілоси,,точні,1,,Чернігівська,,1,,,,,Новозаводський район,
Чернігів,51.53646,31.33743,01/06/2022,,,точні,,,Чернігівська,1,,,,,,,
